Year,Task,Next.Year,Next.Task,label1,label2,label
1973,270,1974,270,270 (Yr 1973),270 (Yr 1974),270 (Yr 1959)
1973,271,1974,271,271 (Yr 1973),271 (Yr 1974),271 (Yr 1949)
1973,272,1974,272,272 (Yr 1973),272 (Yr 1974),272 (Yr 1949)
1973,281,1974,281,281 (Yr 1973),281 (Yr 1974),281 (Yr 1949)
1973,290,1974,290,290 (Yr 1973),290 (Yr 1974),290 (Yr 1971)
1973,292,1974,292,292 (Yr 1973),292 (Yr 1974),292 (Yr 1971)
1973,294,1974,294,294 (Yr 1973),294 (Yr 1974),294 (Yr 1971)
1974,201,1975,201,201 (Yr 1974),201 (Yr 1975),201 (Yr 1938)
1974,202,1975,NA,202 (Yr 1974),NA,202 (Yr 1938)
1974,203,1975,NA,203 (Yr 1974),NA,203 (Yr 1938)
1974,204,1975,204,204 (Yr 1974),204 (Yr 1975),204 (Yr 1938)
1974,205,1975,205,205 (Yr 1974),205 (Yr 1975),205 (Yr 1938)
1974,206,1975,206,206 (Yr 1974),206 (Yr 1975),206 (Yr 1967)
1974,207,1975,207,207 (Yr 1974),207 (Yr 1975),207 (Yr 1969)
1974,208,1975,208,208 (Yr 1974),208 (Yr 1975),208 (Yr 1938)
1974,209,1975,209,209 (Yr 1974),209 (Yr 1975),209 (Yr 1938)
1974,210,1975,210,210 (Yr 1974),210 (Yr 1975),210 (Yr 1938)
1974,211,1975,211,211 (Yr 1974),211 (Yr 1975),211 (Yr 1938)
1974,212,1975,212,212 (Yr 1974),212 (Yr 1975),212 (Yr 1938)
1974,213,1975,213,213 (Yr 1974),213 (Yr 1975),213 (Yr 1938)
1974,214,1975,214,214 (Yr 1974),214 (Yr 1975),214 (Yr 1938)
1974,215,1975,215,215 (Yr 1974),215 (Yr 1975),215 (Yr 1938)
1974,216,1975,216,216 (Yr 1974),216 (Yr 1975),216 (Yr 1970)
1974,217,1975,217,217 (Yr 1974),217 (Yr 1975),217 (Yr 1938)
1974,218,1975,218,218 (Yr 1974),218 (Yr 1975),218 (Yr 1938)
1974,219,1975,219,219 (Yr 1974),219 (Yr 1975),219 (Yr 1967)
1974,220,1975,220,220 (Yr 1974),220 (Yr 1975),220 (Yr 1938)
1974,221,1975,221,221 (Yr 1974),221 (Yr 1975),221 (Yr 1938)
1974,224,1975,224,224 (Yr 1974),224 (Yr 1975),224 (Yr 1972)
1974,225,1975,225,225 (Yr 1974),225 (Yr 1975),225 (Yr 1972)
1974,226,1975,226,226 (Yr 1974),226 (Yr 1975),226 (Yr 1970)
1974,250,1975,250,250 (Yr 1974),250 (Yr 1975),250 (Yr 1969)
1974,261,1975,261,261 (Yr 1974),261 (Yr 1975),261 (Yr 1949)
1974,262,1975,262,262 (Yr 1974),262 (Yr 1975),262 (Yr 1949)
1974,263,1975,263,263 (Yr 1974),263 (Yr 1975),263 (Yr 1949)
1974,264,1975,264,264 (Yr 1974),264 (Yr 1975),264 (Yr 1967)
1974,265,1975,265,265 (Yr 1974),265 (Yr 1975),265 (Yr 1968)
1974,266,1975,266,266 (Yr 1974),266 (Yr 1975),266 (Yr 1974)
1974,269,1975,269,269 (Yr 1974),269 (Yr 1975),269 (Yr 1971)
1974,270,1975,270,270 (Yr 1974),270 (Yr 1975),270 (Yr 1959)
1974,271,1975,271,271 (Yr 1974),271 (Yr 1975),271 (Yr 1949)
1974,272,1975,272,272 (Yr 1974),272 (Yr 1975),272 (Yr 1949)
1974,281,1975,281,281 (Yr 1974),281 (Yr 1975),281 (Yr 1949)
1974,290,1975,290,290 (Yr 1974),290 (Yr 1975),290 (Yr 1971)
1974,292,1975,292,292 (Yr 1974),292 (Yr 1975),292 (Yr 1971)
1974,294,1975,294,294 (Yr 1974),294 (Yr 1975),294 (Yr 1971)
1975,201,1976,201,201 (Yr 1975),201 (Yr 1976),201 (Yr 1938)
1975,204,1976,204,204 (Yr 1975),204 (Yr 1976),204 (Yr 1938)
1975,205,1976,205,205 (Yr 1975),205 (Yr 1976),205 (Yr 1938)
1975,206,1976,206,206 (Yr 1975),206 (Yr 1976),206 (Yr 1967)
1975,207,1976,207,207 (Yr 1975),207 (Yr 1976),207 (Yr 1969)
1975,208,1976,208,208 (Yr 1975),208 (Yr 1976),208 (Yr 1938)
1975,209,1976,209,209 (Yr 1975),209 (Yr 1976),209 (Yr 1938)
1975,210,1976,210,210 (Yr 1975),210 (Yr 1976),210 (Yr 1938)
1975,211,1976,211,211 (Yr 1975),211 (Yr 1976),211 (Yr 1938)
1975,212,1976,212,212 (Yr 1975),212 (Yr 1976),212 (Yr 1938)
1975,213,1976,213,213 (Yr 1975),213 (Yr 1976),213 (Yr 1938)
1975,214,1976,214,214 (Yr 1975),214 (Yr 1976),214 (Yr 1938)
1975,215,1976,215,215 (Yr 1975),215 (Yr 1976),215 (Yr 1938)
1975,216,1976,216,216 (Yr 1975),216 (Yr 1976),216 (Yr 1970)
1975,217,1976,217,217 (Yr 1975),217 (Yr 1976),217 (Yr 1938)
1975,218,1976,218,218 (Yr 1975),218 (Yr 1976),218 (Yr 1938)
1975,219,1976,219,219 (Yr 1975),219 (Yr 1976),219 (Yr 1967)
1975,220,1976,220,220 (Yr 1975),220 (Yr 1976),220 (Yr 1938)
1975,221,1976,221,221 (Yr 1975),221 (Yr 1976),221 (Yr 1938)
1975,224,1976,224,224 (Yr 1975),224 (Yr 1976),224 (Yr 1972)
1975,225,1976,225,225 (Yr 1975),225 (Yr 1976),225 (Yr 1972)
1975,226,1976,226,226 (Yr 1975),226 (Yr 1976),226 (Yr 1970)
1975,250,1976,250,250 (Yr 1975),250 (Yr 1976),250 (Yr 1969)
1975,261,1976,261,261 (Yr 1975),261 (Yr 1976),261 (Yr 1949)
1975,262,1976,262,262 (Yr 1975),262 (Yr 1976),262 (Yr 1949)
1975,263,1976,263,263 (Yr 1975),263 (Yr 1976),263 (Yr 1949)
1975,264,1976,264,264 (Yr 1975),264 (Yr 1976),264 (Yr 1967)
1975,265,1976,265,265 (Yr 1975),265 (Yr 1976),265 (Yr 1968)
1975,266,1976,266,266 (Yr 1975),266 (Yr 1976),266 (Yr 1974)
1975,269,1976,269,269 (Yr 1975),269 (Yr 1976),269 (Yr 1971)
1975,270,1976,270,270 (Yr 1975),270 (Yr 1976),270 (Yr 1959)
1975,271,1976,271,271 (Yr 1975),271 (Yr 1976),271 (Yr 1949)
1975,272,1976,272,272 (Yr 1975),272 (Yr 1976),272 (Yr 1949)
1975,281,1976,281,281 (Yr 1975),281 (Yr 1976),281 (Yr 1949)
1975,290,1976,290,290 (Yr 1975),290 (Yr 1976),290 (Yr 1971)
1975,292,1976,292,292 (Yr 1975),292 (Yr 1976),292 (Yr 1971)
1975,294,1976,294,294 (Yr 1975),294 (Yr 1976),294 (Yr 1971)
1976,201,1977,201,201 (Yr 1976),201 (Yr 1977),201 (Yr 1938)
1976,202,1977,202,202 (Yr 1976),202 (Yr 1977),202 (Yr 1976)
1976,204,1977,204,204 (Yr 1976),204 (Yr 1977),204 (Yr 1938)
1976,205,1977,205,205 (Yr 1976),205 (Yr 1977),205 (Yr 1938)
1976,206,1977,206,206 (Yr 1976),206 (Yr 1977),206 (Yr 1967)
1976,207,1977,207,207 (Yr 1976),207 (Yr 1977),207 (Yr 1969)
1976,208,1977,208,208 (Yr 1976),208 (Yr 1977),208 (Yr 1938)
1976,209,1977,209,209 (Yr 1976),209 (Yr 1977),209 (Yr 1938)
1976,210,1977,210,210 (Yr 1976),210 (Yr 1977),210 (Yr 1938)
1976,211,1977,211,211 (Yr 1976),211 (Yr 1977),211 (Yr 1938)
1976,212,1977,212,212 (Yr 1976),212 (Yr 1977),212 (Yr 1938)
1976,213,1977,213,213 (Yr 1976),213 (Yr 1977),213 (Yr 1938)
1976,214,1977,214,214 (Yr 1976),214 (Yr 1977),214 (Yr 1938)
1976,215,1977,215,215 (Yr 1976),215 (Yr 1977),215 (Yr 1938)
1976,216,1977,216,216 (Yr 1976),216 (Yr 1977),216 (Yr 1970)
1976,217,1977,217,217 (Yr 1976),217 (Yr 1977),217 (Yr 1938)
1976,218,1977,218,218 (Yr 1976),218 (Yr 1977),218 (Yr 1938)
1976,219,1977,219,219 (Yr 1976),219 (Yr 1977),219 (Yr 1967)
1976,220,1977,220,220 (Yr 1976),220 (Yr 1977),220 (Yr 1938)
1976,221,1977,221,221 (Yr 1976),221 (Yr 1977),221 (Yr 1938)
1976,224,1977,224,224 (Yr 1976),224 (Yr 1977),224 (Yr 1972)
1976,225,1977,225,225 (Yr 1976),225 (Yr 1977),225 (Yr 1972)
1976,226,1977,226,226 (Yr 1976),226 (Yr 1977),226 (Yr 1970)
1976,250,1977,250,250 (Yr 1976),250 (Yr 1977),250 (Yr 1969)
1976,261,1977,261,261 (Yr 1976),261 (Yr 1977),261 (Yr 1949)
1976,261a,1977,261a,261a (Yr 1976),261a (Yr 1977),261a (Yr 1976)
1976,262,1977,262,262 (Yr 1976),262 (Yr 1977),262 (Yr 1949)
1976,263,1977,263,263 (Yr 1976),263 (Yr 1977),263 (Yr 1949)
1976,264,1977,264,264 (Yr 1976),264 (Yr 1977),264 (Yr 1967)
1976,265,1977,265,265 (Yr 1976),265 (Yr 1977),265 (Yr 1968)
1976,266,1977,266,266 (Yr 1976),266 (Yr 1977),266 (Yr 1974)
1976,269,1977,269,269 (Yr 1976),269 (Yr 1977),269 (Yr 1971)
1976,270,1977,270,270 (Yr 1976),270 (Yr 1977),270 (Yr 1959)
1976,271,1977,271,271 (Yr 1976),271 (Yr 1977),271 (Yr 1949)
1976,272,1977,272,272 (Yr 1976),272 (Yr 1977),272 (Yr 1949)
1976,281,1977,281,281 (Yr 1976),281 (Yr 1977),281 (Yr 1949)
1976,290,1977,290,290 (Yr 1976),290 (Yr 1977),290 (Yr 1971)
1976,292,1977,292,292 (Yr 1976),292 (Yr 1977),292 (Yr 1971)
1976,294,1977,294,294 (Yr 1976),294 (Yr 1977),294 (Yr 1971)
1977,201,1978,201,201 (Yr 1977),201 (Yr 1978),201 (Yr 1938)
1977,202,1978,202,202 (Yr 1977),202 (Yr 1978),202 (Yr 1976)
1977,203,1978,203,203 (Yr 1977),203 (Yr 1978),203 (Yr 1977)
1977,204,1978,204,204 (Yr 1977),204 (Yr 1978),204 (Yr 1938)
1977,205,1978,205,205 (Yr 1977),205 (Yr 1978),205 (Yr 1938)
1977,206,1978,206,206 (Yr 1977),206 (Yr 1978),206 (Yr 1967)
1977,207,1978,207,207 (Yr 1977),207 (Yr 1978),207 (Yr 1969)
1977,208,1978,208,208 (Yr 1977),208 (Yr 1978),208 (Yr 1938)
1977,209,1978,209,209 (Yr 1977),209 (Yr 1978),209 (Yr 1938)
1977,210,1978,210,210 (Yr 1977),210 (Yr 1978),210 (Yr 1938)
1977,211,1978,211,211 (Yr 1977),211 (Yr 1978),211 (Yr 1938)
1977,212,1978,212,212 (Yr 1977),212 (Yr 1978),212 (Yr 1938)
1977,213,1978,213,213 (Yr 1977),213 (Yr 1978),213 (Yr 1938)
1977,214,1978,214,214 (Yr 1977),214 (Yr 1978),214 (Yr 1938)
1977,215,1978,215,215 (Yr 1977),215 (Yr 1978),215 (Yr 1938)
1977,216,1978,216,216 (Yr 1977),216 (Yr 1978),216 (Yr 1970)
1977,217,1978,217,217 (Yr 1977),217 (Yr 1978),217 (Yr 1938)
1977,218,1978,218,218 (Yr 1977),218 (Yr 1978),218 (Yr 1938)
1977,219,1978,219,219 (Yr 1977),219 (Yr 1978),219 (Yr 1967)
1977,220,1978,220,220 (Yr 1977),220 (Yr 1978),220 (Yr 1938)
1977,221,1978,221,221 (Yr 1977),221 (Yr 1978),221 (Yr 1938)
1977,224,1978,224,224 (Yr 1977),224 (Yr 1978),224 (Yr 1972)
1977,225,1978,225,225 (Yr 1977),225 (Yr 1978),225 (Yr 1972)
1977,226,1978,226,226 (Yr 1977),226 (Yr 1978),226 (Yr 1970)
1977,227,1978,227,227 (Yr 1977),227 (Yr 1978),227 (Yr 1977)
1977,250,1978,250,250 (Yr 1977),250 (Yr 1978),250 (Yr 1969)
1977,261,1978,261,261 (Yr 1977),261 (Yr 1978),261 (Yr 1949)
1977,261a,1978,261a,261a (Yr 1977),261a (Yr 1978),261a (Yr 1976)
1977,262,1978,262,262 (Yr 1977),262 (Yr 1978),262 (Yr 1949)
1977,263,1978,263,263 (Yr 1977),263 (Yr 1978),263 (Yr 1949)
1977,264,1978,264,264 (Yr 1977),264 (Yr 1978),264 (Yr 1967)
1977,265,1978,265,265 (Yr 1977),265 (Yr 1978),265 (Yr 1968)
1977,266,1978,266,266 (Yr 1977),266 (Yr 1978),266 (Yr 1974)
1977,267,1978,267,267 (Yr 1977),267 (Yr 1978),267 (Yr 1977)
1977,269,1978,269,269 (Yr 1977),269 (Yr 1978),269 (Yr 1971)
1977,270,1978,270,270 (Yr 1977),270 (Yr 1978),270 (Yr 1959)
1977,271,1978,271,271 (Yr 1977),271 (Yr 1978),271 (Yr 1949)
1977,272,1978,272,272 (Yr 1977),272 (Yr 1978),272 (Yr 1949)
1977,281,1978,281,281 (Yr 1977),281 (Yr 1978),281 (Yr 1949)
1977,290,1978,290,290 (Yr 1977),290 (Yr 1978),290 (Yr 1971)
1977,292,1978,292,292 (Yr 1977),292 (Yr 1978),292 (Yr 1971)
1977,294,1978,294,294 (Yr 1977),294 (Yr 1978),294 (Yr 1971)
1978,201,1979,201,201 (Yr 1978),201 (Yr 1979),201 (Yr 1938)
1978,202,1979,202,202 (Yr 1978),202 (Yr 1979),202 (Yr 1976)
1978,203,1979,203,203 (Yr 1978),203 (Yr 1979),203 (Yr 1977)
1978,204,1979,204,204 (Yr 1978),204 (Yr 1979),204 (Yr 1938)
1978,205,1979,NA,205 (Yr 1978),NA,205 (Yr 1938)
1978,206,1979,206,206 (Yr 1978),206 (Yr 1979),206 (Yr 1967)
1978,207,1979,207,207 (Yr 1978),207 (Yr 1979),207 (Yr 1969)
1978,208,1979,208,208 (Yr 1978),208 (Yr 1979),208 (Yr 1938)
1978,209,1979,209,209 (Yr 1978),209 (Yr 1979),209 (Yr 1938)
1978,210,1979,210,210 (Yr 1978),210 (Yr 1979),210 (Yr 1938)
1978,211,1979,211,211 (Yr 1978),211 (Yr 1979),211 (Yr 1938)
1978,212,1979,212,212 (Yr 1978),212 (Yr 1979),212 (Yr 1938)
1978,213,1979,213,213 (Yr 1978),213 (Yr 1979),213 (Yr 1938)
1978,214,1979,214,214 (Yr 1978),214 (Yr 1979),214 (Yr 1938)
1978,215,1979,215,215 (Yr 1978),215 (Yr 1979),215 (Yr 1938)
1978,216,1979,216,216 (Yr 1978),216 (Yr 1979),216 (Yr 1970)
1978,217,1979,217,217 (Yr 1978),217 (Yr 1979),217 (Yr 1938)
1978,218,1979,218,218 (Yr 1978),218 (Yr 1979),218 (Yr 1938)
1978,219,1979,219,219 (Yr 1978),219 (Yr 1979),219 (Yr 1967)
1978,220,1979,220,220 (Yr 1978),220 (Yr 1979),220 (Yr 1938)
1978,221,1979,221,221 (Yr 1978),221 (Yr 1979),221 (Yr 1938)
1978,224,1979,224,224 (Yr 1978),224 (Yr 1979),224 (Yr 1972)
1978,225,1979,225,225 (Yr 1978),225 (Yr 1979),225 (Yr 1972)
1978,226,1979,226,226 (Yr 1978),226 (Yr 1979),226 (Yr 1970)
1978,227,1979,227,227 (Yr 1978),227 (Yr 1979),227 (Yr 1977)
1978,250,1979,250,250 (Yr 1978),250 (Yr 1979),250 (Yr 1969)
1978,261,1979,261,261 (Yr 1978),261 (Yr 1979),261 (Yr 1949)
1978,261a,1979,261a,261a (Yr 1978),261a (Yr 1979),261a (Yr 1976)
1978,261b,1979,261b,261b (Yr 1978),261b (Yr 1979),261b (Yr 1978)
1978,262,1979,262,262 (Yr 1978),262 (Yr 1979),262 (Yr 1949)
1978,263,1979,263,263 (Yr 1978),263 (Yr 1979),263 (Yr 1949)
1978,264,1979,264,264 (Yr 1978),264 (Yr 1979),264 (Yr 1967)
1978,265,1979,265,265 (Yr 1978),265 (Yr 1979),265 (Yr 1968)
1978,266,1979,266,266 (Yr 1978),266 (Yr 1979),266 (Yr 1974)
1978,267,1979,267,267 (Yr 1978),267 (Yr 1979),267 (Yr 1977)
1978,268,1979,268,268 (Yr 1978),268 (Yr 1979),268 (Yr 1978)
1978,269,1979,269,269 (Yr 1978),269 (Yr 1979),269 (Yr 1971)
1978,270,1979,270,270 (Yr 1978),270 (Yr 1979),270 (Yr 1959)
1978,271,1979,271,271 (Yr 1978),271 (Yr 1979),271 (Yr 1949)
1978,272,1979,272,272 (Yr 1978),272 (Yr 1979),272 (Yr 1949)
1978,281,1979,281,281 (Yr 1978),281 (Yr 1979),281 (Yr 1949)
1978,290,1979,290,290 (Yr 1978),290 (Yr 1979),290 (Yr 1971)
1978,292,1979,292,292 (Yr 1978),292 (Yr 1979),292 (Yr 1971)
1978,294,1979,294,294 (Yr 1978),294 (Yr 1979),294 (Yr 1971)
1979,201,1980,201,201 (Yr 1979),201 (Yr 1980),201 (Yr 1938)
1979,202,1980,202,202 (Yr 1979),202 (Yr 1980),202 (Yr 1976)
1979,203,1980,203,203 (Yr 1979),203 (Yr 1980),203 (Yr 1977)
1979,204,1980,204,204 (Yr 1979),204 (Yr 1980),204 (Yr 1938)
1979,206,1980,206,206 (Yr 1979),206 (Yr 1980),206 (Yr 1967)
1979,207,1980,207,207 (Yr 1979),207 (Yr 1980),207 (Yr 1969)
1979,208,1980,208,208 (Yr 1979),208 (Yr 1980),208 (Yr 1938)
1979,209,1980,209,209 (Yr 1979),209 (Yr 1980),209 (Yr 1938)
1979,210,1980,210,210 (Yr 1979),210 (Yr 1980),210 (Yr 1938)
1979,211,1980,NA,211 (Yr 1979),NA,211 (Yr 1938)
1979,212,1980,NA,212 (Yr 1979),NA,212 (Yr 1938)
1979,213,1980,NA,213 (Yr 1979),NA,213 (Yr 1938)
1979,214,1980,214,214 (Yr 1979),214 (Yr 1980),214 (Yr 1938)
1979,215,1980,215,215 (Yr 1979),215 (Yr 1980),215 (Yr 1938)
1979,216,1980,216,216 (Yr 1979),216 (Yr 1980),216 (Yr 1970)
1979,217,1980,217,217 (Yr 1979),217 (Yr 1980),217 (Yr 1938)
1979,218,1980,218,218 (Yr 1979),218 (Yr 1980),218 (Yr 1938)
1979,219,1980,NA,219 (Yr 1979),NA,219 (Yr 1967)
1979,220,1980,220,220 (Yr 1979),220 (Yr 1980),220 (Yr 1938)
1979,221,1980,221,221 (Yr 1979),221 (Yr 1980),221 (Yr 1938)
1979,224,1980,224,224 (Yr 1979),224 (Yr 1980),224 (Yr 1972)
1979,225,1980,225,225 (Yr 1979),225 (Yr 1980),225 (Yr 1972)
1979,226,1980,226,226 (Yr 1979),226 (Yr 1980),226 (Yr 1970)
1979,227,1980,227,227 (Yr 1979),227 (Yr 1980),227 (Yr 1977)
1979,228,1980,228,228 (Yr 1979),228 (Yr 1980),228 (Yr 1979)
1979,250,1980,250,250 (Yr 1979),250 (Yr 1980),250 (Yr 1969)
1979,261,1980,261,261 (Yr 1979),261 (Yr 1980),261 (Yr 1949)
1979,261a,1980,261a,261a (Yr 1979),261a (Yr 1980),261a (Yr 1976)
1979,261b,1980,261b,261b (Yr 1979),261b (Yr 1980),261b (Yr 1978)
1979,262,1980,262,262 (Yr 1979),262 (Yr 1980),262 (Yr 1949)
1979,263,1980,263,263 (Yr 1979),263 (Yr 1980),263 (Yr 1949)
1979,264,1980,264,264 (Yr 1979),264 (Yr 1980),264 (Yr 1967)
1979,264a,1980,264a,264a (Yr 1979),264a (Yr 1980),264a (Yr 1979)
1979,265,1980,265,265 (Yr 1979),265 (Yr 1980),265 (Yr 1968)
1979,266,1980,266,266 (Yr 1979),266 (Yr 1980),266 (Yr 1974)
1979,267,1980,267,267 (Yr 1979),267 (Yr 1980),267 (Yr 1977)
1979,268,1980,268,268 (Yr 1979),268 (Yr 1980),268 (Yr 1978)
1979,269,1980,269,269 (Yr 1979),269 (Yr 1980),269 (Yr 1971)
1979,270,1980,270,270 (Yr 1979),270 (Yr 1980),270 (Yr 1959)
1979,271,1980,271,271 (Yr 1979),271 (Yr 1980),271 (Yr 1949)
1979,272,1980,272,272 (Yr 1979),272 (Yr 1980),272 (Yr 1949)
1979,281,1980,281,281 (Yr 1979),281 (Yr 1980),281 (Yr 1949)
1979,290,1980,290,290 (Yr 1979),290 (Yr 1980),290 (Yr 1971)
1979,292,1980,292,292 (Yr 1979),292 (Yr 1980),292 (Yr 1971)
1979,294,1980,294,294 (Yr 1979),294 (Yr 1980),294 (Yr 1971)
1980,201,1981,201,201 (Yr 1980),201 (Yr 1981),201 (Yr 1938)
1980,202,1981,202,202 (Yr 1980),202 (Yr 1981),202 (Yr 1976)
1980,203,1981,203,203 (Yr 1980),203 (Yr 1981),203 (Yr 1977)
1980,204,1981,NA,204 (Yr 1980),NA,204 (Yr 1938)
1980,205,1981,205,205 (Yr 1980),205 (Yr 1981),205 (Yr 1980)
1980,206,1981,206,206 (Yr 1980),206 (Yr 1981),206 (Yr 1967)
1980,207,1981,207,207 (Yr 1980),207 (Yr 1981),207 (Yr 1969)
